Current learning rate: 0.1
Test: [130/164]	Loss 0.4068 (0.8138)	Accuracy 91.406 (71.899)
Test: [140/164]	Loss 0.7358 (0.7950)	Accuracy 79.688 (72.601)
Test: [150/164]	Loss 0.8717 (0.7918)	Accuracy 57.812 (72.636)
Test: [160/164]	Loss 1.0596 (0.7915)	Accuracy 69.531 (72.661)
 * Accuracy 72.774
Current best accuracy: 73.99342346191406
130.27269220352173
Current learning rate: 0.05
Epoch: [64][  0/383]	Loss 0.0728 (0.0728)	Accuracy 82.812 (82.812)
Epoch: [64][ 10/383]	Loss 0.1054 (0.0945)	Accuracy 74.219 (75.426)
Epoch: [64][ 20/383]	Loss 0.0954 (0.0948)	Accuracy 75.781 (75.037)
Epoch: [64][ 30/383]	Loss 0.0944 (0.0924)	Accuracy 75.000 (75.958)
Epoch: [64][ 40/383]	Loss 0.0952 (0.0931)	Accuracy 75.000 (75.819)
Epoch: [64][ 50/383]	Loss 0.0858 (0.0936)	Accuracy 78.125 (75.797)
Epoch: [64][ 60/383]	Loss 0.0932 (0.0935)	Accuracy 74.219 (75.909)
Epoch: [64][ 70/383]	Loss 0.0794 (0.0937)	Accuracy 81.250 (75.737)
Epoch: [64][ 80/383]	Loss 0.0801 (0.0935)	Accuracy 79.688 (75.897)
Epoch: [64][ 90/383]	Loss 0.1005 (0.0935)	Accuracy 73.438 (75.876)
Epoch: [64][100/383]	Loss 0.0943 (0.0943)	Accuracy 75.000 (75.735)
Epoch: [64][110/383]	Loss 0.0973 (0.0947)	Accuracy 76.562 (75.626)
Epoch: [64][120/383]	Loss 0.0976 (0.0956)	Accuracy 78.125 (75.413)
Epoch: [64][130/383]	Loss 0.0889 (0.0956)	Accuracy 79.688 (75.519)
Epoch: [64][140/383]	Loss 0.0915 (0.0960)	Accuracy 75.781 (75.410)
Epoch: [64][150/383]	Loss 0.1115 (0.0967)	Accuracy 67.969 (75.186)
Epoch: [64][160/383]	Loss 0.0984 (0.0964)	Accuracy 75.000 (75.301)
Epoch: [64][170/383]	Loss 0.0924 (0.0963)	Accuracy 79.688 (75.320)
Epoch: [64][180/383]	Loss 0.0849 (0.0963)	Accuracy 79.688 (75.281)
Epoch: [64][190/383]	Loss 0.0805 (0.0964)	Accuracy 77.344 (75.311)
Epoch: [64][200/383]	Loss 0.0990 (0.0965)	Accuracy 72.656 (75.295)
Epoch: [64][210/383]	Loss 0.0810 (0.0963)	Accuracy 83.594 (75.337)
Epoch: [64][220/383]	Loss 0.0835 (0.0964)	Accuracy 79.688 (75.276)
Epoch: [64][230/383]	Loss 0.0936 (0.0962)	Accuracy 77.344 (75.389)
Epoch: [64][240/383]	Loss 0.0851 (0.0963)	Accuracy 75.781 (75.373)
Epoch: [64][250/383]	Loss 0.1211 (0.0966)	Accuracy 71.094 (75.311)
Epoch: [64][260/383]	Loss 0.1119 (0.0966)	Accuracy 71.094 (75.329)
Epoch: [64][270/383]	Loss 0.0970 (0.0966)	Accuracy 71.094 (75.308)
Epoch: [64][280/383]	Loss 0.1091 (0.0968)	Accuracy 72.656 (75.250)
Epoch: [64][290/383]	Loss 0.1001 (0.0969)	Accuracy 75.000 (75.223)
Epoch: [64][300/383]	Loss 0.1058 (0.0969)	Accuracy 74.219 (75.213)
Epoch: [64][310/383]	Loss 0.1016 (0.0968)	Accuracy 73.438 (75.211)
Epoch: [64][320/383]	Loss 0.1065 (0.0969)	Accuracy 71.875 (75.178)
Epoch: [64][330/383]	Loss 0.0993 (0.0969)	Accuracy 73.438 (75.194)
Epoch: [64][340/383]	Loss 0.0867 (0.0970)	Accuracy 78.906 (75.144)
Epoch: [64][350/383]	Loss 0.1003 (0.0973)	Accuracy 70.312 (75.073)
Epoch: [64][360/383]	Loss 0.0969 (0.0973)	Accuracy 75.781 (75.076)
Epoch: [64][370/383]	Loss 0.1051 (0.0975)	Accuracy 71.094 (74.973)
Epoch: [64][380/383]	Loss 0.0960 (0.0976)	Accuracy 75.781 (74.969)
Test: [  0/164]	Loss 1.5659 (1.5659)	Accuracy 38.281 (38.281)
Test: [ 10/164]	Loss 0.7989 (1.1289)	Accuracy 67.969 (57.457)
Test: [ 20/164]	Loss 1.5136 (1.1698)	Accuracy 42.188 (56.510)
Test: [ 30/164]	Loss 0.5994 (1.1106)	Accuracy 75.781 (59.224)
Test: [ 40/164]	Loss 0.9941 (1.0182)	Accuracy 64.844 (63.148)
Test: [ 50/164]	Loss 0.8847 (0.9675)	Accuracy 71.875 (65.487)
Test: [ 60/164]	Loss 0.9028 (0.9468)	Accuracy 74.219 (66.662)
Test: [ 70/164]	Loss 0.7174 (0.9191)	Accuracy 75.000 (67.892)
Test: [ 80/164]	Loss 0.7605 (0.8909)	Accuracy 69.531 (68.702)
Test: [ 90/164]	Loss 1.0149 (0.8953)	Accuracy 65.625 (68.604)
Test: [100/164]	Loss 0.1355 (0.8542)	Accuracy 96.875 (70.150)
Test: [110/164]	Loss 0.2847 (0.8054)	Accuracy 92.188 (71.952)
Test: [120/164]	Loss 0.4964 (0.7720)	Accuracy 86.719 (73.328)
Test: [130/164]	Loss 0.6276 (0.7522)	Accuracy 75.781 (74.022)
Test: [140/164]	Loss 0.9513 (0.7463)	Accuracy 75.000 (74.335)
Test: [150/164]	Loss 1.2184 (0.7654)	Accuracy 56.250 (73.779)
Test: [160/164]	Loss 1.1081 (0.7848)	Accuracy 62.500 (73.044)
 * Accuracy 72.993
Current best accuracy: 73.99342346191406
130.26400446891785
Current learning rate: 0.05
Epoch: [65][  0/383]	Loss 0.0975 (0.0975)	Accuracy 75.781 (75.781)
Epoch: [65][ 10/383]	Loss 0.0939 (0.0952)	Accuracy 79.688 (75.994)
Epoch: [65][ 20/383]	Loss 0.0949 (0.0941)	Accuracy 78.125 (76.004)
Epoch: [65][ 30/383]	Loss 0.1011 (0.0947)	Accuracy 73.438 (76.084)
Epoch: [65][ 40/383]	Loss 0.0901 (0.0946)	Accuracy 79.688 (76.162)
Epoch: [65][ 50/383]	Loss 0.0904 (0.0941)	Accuracy 75.000 (76.103)
Epoch: [65][ 60/383]	Loss 0.0976 (0.0927)	Accuracy 75.000 (76.358)
Epoch: [65][ 70/383]	Loss 0.0975 (0.0926)	Accuracy 76.562 (76.585)
Epoch: [65][ 80/383]	Loss 0.1115 (0.0930)	Accuracy 70.312 (76.360)
Epoch: [65][ 90/383]	Loss 0.0977 (0.0937)	Accuracy 76.562 (76.193)
Epoch: [65][100/383]	Loss 0.0791 (0.0938)	Accuracy 82.812 (76.238)
Epoch: [65][110/383]	Loss 0.0859 (0.0936)	Accuracy 78.125 (76.211)
Epoch: [65][120/383]	Loss 0.0801 (0.0934)	Accuracy 78.906 (76.233)
Epoch: [65][130/383]	Loss 0.0906 (0.0933)	Accuracy 72.656 (76.199)
Epoch: [65][140/383]	Loss 0.0920 (0.0933)	Accuracy 79.688 (76.141)
Epoch: [65][150/383]	Loss 0.0882 (0.0935)	Accuracy 76.562 (75.999)
Epoch: [65][160/383]	Loss 0.1184 (0.0934)	Accuracy 70.312 (76.068)
Epoch: [65][170/383]	Loss 0.0905 (0.0935)	Accuracy 75.000 (76.046)
Epoch: [65][180/383]	Loss 0.1084 (0.0937)	Accuracy 72.656 (76.010)
Epoch: [65][190/383]	Loss 0.0831 (0.0939)	Accuracy 78.125 (75.847)
Epoch: [65][200/383]	Loss 0.0818 (0.0939)	Accuracy 80.469 (75.847)
Epoch: [65][210/383]	Loss 0.0964 (0.0943)	Accuracy 75.000 (75.755)
Epoch: [65][220/383]	Loss 0.1074 (0.0947)	Accuracy 70.312 (75.640)
Epoch: [65][230/383]	Loss 0.1061 (0.0950)	Accuracy 74.219 (75.612)
Epoch: [65][240/383]	Loss 0.1023 (0.0953)	Accuracy 72.656 (75.558)
Epoch: [65][250/383]	Loss 0.0852 (0.0952)	Accuracy 77.344 (75.588)
Epoch: [65][260/383]	Loss 0.0914 (0.0954)	Accuracy 75.781 (75.548)
Epoch: [65][270/383]	Loss 0.0722 (0.0956)	Accuracy 82.812 (75.496)
Epoch: [65][280/383]	Loss 0.1279 (0.0958)	Accuracy 64.844 (75.437)
Epoch: [65][290/383]	Loss 0.0912 (0.0959)	Accuracy 77.344 (75.432)
Epoch: [65][300/383]	Loss 0.1178 (0.0961)	Accuracy 63.281 (75.343)
Epoch: [65][310/383]	Loss 0.1013 (0.0963)	Accuracy 71.094 (75.332)
Epoch: [65][320/383]	Loss 0.1106 (0.0964)	Accuracy 71.875 (75.304)
Epoch: [65][330/383]	Loss 0.1025 (0.0965)	Accuracy 72.656 (75.248)
Epoch: [65][340/383]	Loss 0.0927 (0.0966)	Accuracy 76.562 (75.259)
Epoch: [65][350/383]	Loss 0.0863 (0.0966)	Accuracy 76.562 (75.274)
Epoch: [65][360/383]	Loss 0.0995 (0.0967)	Accuracy 73.438 (75.258)
Epoch: [65][370/383]	Loss 0.0899 (0.0967)	Accuracy 78.125 (75.253)
Epoch: [65][380/383]	Loss 0.1147 (0.0968)	Accuracy 67.188 (75.215)
Test: [  0/164]	Loss 1.3742 (1.3742)	Accuracy 51.562 (51.562)
Test: [ 10/164]	Loss 0.5753 (1.0363)	Accuracy 78.125 (62.216)
Test: [ 20/164]	Loss 1.3923 (1.0882)	Accuracy 56.250 (60.751)
Test: [ 30/164]	Loss 0.7850 (1.0874)	Accuracy 67.969 (60.988)
Test: [ 40/164]	Loss 0.7703 (1.0318)	Accuracy 75.000 (63.624)
Test: [ 50/164]	Loss 0.8528 (1.0047)	Accuracy 71.094 (64.828)
Test: [ 60/164]	Loss 0.8105 (0.9597)	Accuracy 75.781 (66.726)
Test: [ 70/164]	Loss 0.9415 (0.9249)	Accuracy 70.312 (68.123)
Test: [ 80/164]	Loss 1.0262 (0.9240)	Accuracy 67.188 (67.921)
Test: [ 90/164]	Loss 1.2188 (0.9453)	Accuracy 53.906 (67.153)
Test: [100/164]	Loss 0.4554 (0.9081)	Accuracy 85.938 (68.510)
Test: [110/164]	Loss 0.2567 (0.8498)	Accuracy 92.188 (70.566)
Test: [120/164]	Loss 0.3904 (0.8095)	Accuracy 86.719 (72.088)
Test: [130/164]	Loss 0.2138 (0.7805)	Accuracy 92.188 (73.181)
Test: [140/164]	Loss 0.7101 (0.7552)	Accuracy 78.125 (74.163)
Test: [150/164]	Loss 0.9186 (0.7585)	Accuracy 64.844 (73.929)
Test: [160/164]	Loss 1.6270 (0.7757)	Accuracy 42.188 (73.282)
 * Accuracy 73.279
Current best accuracy: 73.99342346191406
130.69921016693115
Current learning rate: 0.05
Epoch: [66][  0/383]	Loss 0.0887 (0.0887)	Accuracy 80.469 (80.469)
Epoch: [66][ 10/383]	Loss 0.0845 (0.0890)	Accuracy 75.781 (78.196)
Epoch: [66][ 20/383]	Loss 0.1011 (0.0873)	Accuracy 77.344 (78.385)
Epoch: [66][ 30/383]	Loss 0.0911 (0.0901)	Accuracy 78.906 (77.596)
Epoch: [66][ 40/383]	Loss 0.0857 (0.0913)	Accuracy 78.125 (76.791)
Epoch: [66][ 50/383]	Loss 0.0864 (0.0916)	Accuracy 78.125 (76.884)
Epoch: [66][ 60/383]	Loss 0.1024 (0.0923)	Accuracy 77.344 (76.703)
Epoch: [66][ 70/383]	Loss 0.0953 (0.0923)	Accuracy 77.344 (76.827)
Epoch: [66][ 80/383]	Loss 0.0748 (0.0923)	Accuracy 82.812 (76.861)
Epoch: [66][ 90/383]	Loss 0.0728 (0.0923)	Accuracy 82.812 (76.769)
Epoch: [66][100/383]	Loss 0.1086 (0.0925)	Accuracy 74.219 (76.679)
Epoch: [66][110/383]	Loss 0.0901 (0.0926)	Accuracy 77.344 (76.619)
Epoch: [66][120/383]	Loss 0.1103 (0.0928)	Accuracy 70.312 (76.569)
Epoch: [66][130/383]	Loss 0.0951 (0.0928)	Accuracy 79.688 (76.664)
Epoch: [66][140/383]	Loss 0.0831 (0.0928)	Accuracy 81.250 (76.740)
Epoch: [66][150/383]	Loss 0.0899 (0.0933)	Accuracy 78.125 (76.531)
Epoch: [66][160/383]	Loss 0.1025 (0.0935)	Accuracy 73.438 (76.431)
Epoch: [66][170/383]	Loss 0.1215 (0.0940)	Accuracy 70.312 (76.238)
Epoch: [66][180/383]	Loss 0.0954 (0.0942)	Accuracy 75.000 (76.122)
Epoch: [66][190/383]	Loss 0.1047 (0.0943)	Accuracy 72.656 (76.068)
Epoch: [66][200/383]	Loss 0.1091 (0.0942)	Accuracy 70.312 (76.069)
Epoch: [66][210/383]	Loss 0.1004 (0.0939)	Accuracy 72.656 (76.170)
Epoch: [66][220/383]	Loss 0.1047 (0.0941)	Accuracy 75.781 (76.121)
Epoch: [66][230/383]	Loss 0.1034 (0.0942)	Accuracy 71.875 (76.106)
Epoch: [66][240/383]	Loss 0.0888 (0.0942)	Accuracy 78.906 (76.067)
Epoch: [66][250/383]	Loss 0.0861 (0.0943)	Accuracy 77.344 (75.996)
Epoch: [66][260/383]	Loss 0.0968 (0.0944)	Accuracy 73.438 (75.961)
Epoch: [66][270/383]	Loss 0.0871 (0.0944)	Accuracy 76.562 (75.905)
Epoch: [66][280/383]	Loss 0.0971 (0.0948)	Accuracy 77.344 (75.803)
Epoch: [66][290/383]	Loss 0.0868 (0.0949)	Accuracy 78.125 (75.803)
Epoch: [66][300/383]	Loss 0.0844 (0.0950)	Accuracy 74.219 (75.735)
Epoch: [66][310/383]	Loss 0.1045 (0.0952)	Accuracy 73.438 (75.673)
Epoch: [66][320/383]	Loss 0.0859 (0.0954)	Accuracy 77.344 (75.618)
Epoch: [66][330/383]	Loss 0.0894 (0.0956)	Accuracy 76.562 (75.581)
Epoch: [66][340/383]	Loss 0.0887 (0.0956)	Accuracy 79.688 (75.561)
Epoch: [66][350/383]	Loss 0.0828 (0.0955)	Accuracy 76.562 (75.621)
Epoch: [66][360/383]	Loss 0.0968 (0.0957)	Accuracy 75.781 (75.569)
Epoch: [66][370/383]	Loss 0.0835 (0.0956)	Accuracy 76.562 (75.537)
Epoch: [66][380/383]	Loss 0.0911 (0.0957)	Accuracy 78.125 (75.533)
Test: [  0/164]	Loss 1.4106 (1.4106)	Accuracy 46.094 (46.094)
Test: [ 10/164]	Loss 0.6715 (1.1257)	Accuracy 73.438 (57.031)
Test: [ 20/164]	Loss 1.4011 (1.1088)	Accuracy 46.875 (59.003)
Test: [ 30/164]	Loss 0.8598 (1.1032)	Accuracy 69.531 (60.106)
Test: [ 40/164]	Loss 0.8647 (1.0326)	Accuracy 69.531 (63.491)
Test: [ 50/164]	Loss 0.6920 (0.9725)	Accuracy 76.562 (65.763)
Test: [ 60/164]	Loss 1.0746 (0.9390)	Accuracy 67.188 (67.162)
Test: [ 70/164]	Loss 0.9220 (0.9195)	Accuracy 63.281 (67.771)
Test: [ 80/164]	Loss 1.1664 (0.9045)	Accuracy 58.594 (68.258)
Test: [ 90/164]	Loss 1.1329 (0.9191)	Accuracy 62.500 (67.891)
Test: [100/164]	Loss 0.2289 (0.8828)	Accuracy 93.750 (69.315)
Test: [110/164]	Loss 0.2530 (0.8269)	Accuracy 92.969 (71.354)
Test: [120/164]	Loss 0.3279 (0.7895)	Accuracy 91.406 (72.831)
Test: [130/164]	Loss 0.4999 (0.7778)	Accuracy 84.375 (73.461)
Test: [140/164]	Loss 0.9616 (0.7720)	Accuracy 71.875 (73.781)
Test: [150/164]	Loss 1.3687 (0.7879)	Accuracy 50.000 (73.122)
Test: [160/164]	Loss 1.4042 (0.8028)	Accuracy 61.719 (72.617)
 * Accuracy 72.564
Current best accuracy: 73.99342346191406
130.21403861045837
Current learning rate: 0.05
Epoch: [67][  0/383]	Loss 0.0986 (0.0986)	Accuracy 74.219 (74.219)
Epoch: [67][ 10/383]	Loss 0.0748 (0.0914)	Accuracy 81.250 (76.634)
Epoch: [67][ 20/383]	Loss 0.0856 (0.0910)	Accuracy 78.906 (76.376)
Epoch: [67][ 30/383]	Loss 0.0905 (0.0900)	Accuracy 79.688 (76.764)
Epoch: [67][ 40/383]	Loss 0.0882 (0.0906)	Accuracy 76.562 (76.677)
Epoch: [67][ 50/383]	Loss 0.1027 (0.0913)	Accuracy 72.656 (76.624)
Epoch: [67][ 60/383]	Loss 0.0912 (0.0910)	Accuracy 76.562 (76.767)
Epoch: [67][ 70/383]	Loss 0.0895 (0.0920)	Accuracy 78.125 (76.430)
Epoch: [67][ 80/383]	Loss 0.0938 (0.0925)	Accuracy 74.219 (76.389)
Epoch: [67][ 90/383]	Loss 0.0677 (0.0925)	Accuracy 84.375 (76.374)
Epoch: [67][100/383]	Loss 0.0954 (0.0926)	Accuracy 74.219 (76.408)
Epoch: [67][110/383]	Loss 0.0884 (0.0931)	Accuracy 78.906 (76.330)
Epoch: [67][120/383]	Loss 0.0924 (0.0933)	Accuracy 82.031 (76.214)
Epoch: [67][130/383]	Loss 0.1121 (0.0935)	Accuracy 71.875 (76.234)
Epoch: [67][140/383]	Loss 0.0920 (0.0936)	Accuracy 73.438 (76.136)
Epoch: [67][150/383]	Loss 0.0866 (0.0936)	Accuracy 77.344 (76.081)
Epoch: [67][160/383]	Loss 0.0876 (0.0937)	Accuracy 78.125 (76.072)
Epoch: [67][170/383]	Loss 0.1005 (0.0945)	Accuracy 76.562 (75.790)
Epoch: [67][180/383]	Loss 0.0902 (0.0942)	Accuracy 78.906 (75.928)
Epoch: [67][190/383]	Loss 0.0985 (0.0942)	Accuracy 75.000 (75.982)
Epoch: [67][200/383]	Loss 0.0932 (0.0944)	Accuracy 78.125 (75.941)
Epoch: [67][210/383]	Loss 0.1083 (0.0944)	Accuracy 73.438 (75.937)
Epoch: [67][220/383]	Loss 0.1013 (0.0945)	Accuracy 72.656 (75.859)
Epoch: [67][230/383]	Loss 0.1057 (0.0948)	Accuracy 71.094 (75.764)
Epoch: [67][240/383]	Loss 0.0756 (0.0947)	Accuracy 80.469 (75.807)
Epoch: [67][250/383]	Loss 0.0879 (0.0949)	Accuracy 75.781 (75.759)
Epoch: [67][260/383]	Loss 0.0952 (0.0950)	Accuracy 78.125 (75.748)
Epoch: [67][270/383]	Loss 0.1051 (0.0950)	Accuracy 69.531 (75.712)
Epoch: [67][280/383]	Loss 0.1032 (0.0950)	Accuracy 74.219 (75.653)
Epoch: [67][290/383]	Loss 0.0971 (0.0953)	Accuracy 75.781 (75.580)
Epoch: [67][300/383]	Loss 0.1157 (0.0955)	Accuracy 64.062 (75.483)
Epoch: [67][310/383]	Loss 0.0975 (0.0956)	Accuracy 79.688 (75.480)
Epoch: [67][320/383]	Loss 0.0941 (0.0957)	Accuracy 74.219 (75.462)
Epoch: [67][330/383]	Loss 0.0960 (0.0959)	Accuracy 74.219 (75.458)
Epoch: [67][340/383]	Loss 0.0941 (0.0960)	Accuracy 75.781 (75.396)
Epoch: [67][350/383]	Loss 0.1178 (0.0962)	Accuracy 72.656 (75.329)
Epoch: [67][360/383]	Loss 0.0843 (0.0963)	Accuracy 77.344 (75.275)
Epoch: [67][370/383]	Loss 0.0860 (0.0965)	Accuracy 77.344 (75.194)
Epoch: [67][380/383]	Loss 0.0999 (0.0967)	Accuracy 74.219 (75.205)
Test: [  0/164]	Loss 1.6043 (1.6043)	Accuracy 39.844 (39.844)
Test: [ 10/164]	Loss 0.9225 (1.2254)	Accuracy 65.625 (52.486)
Test: [ 20/164]	Loss 1.6924 (1.2535)	Accuracy 41.406 (53.423)
Test: [ 30/164]	Loss 0.7364 (1.1993)	Accuracy 73.438 (56.048)
Test: [ 40/164]	Loss 0.8091 (1.0812)	Accuracy 71.875 (60.652)
Test: [ 50/164]	Loss 0.6672 (1.0044)	Accuracy 75.000 (63.649)
Test: [ 60/164]	Loss 0.7998 (0.9516)	Accuracy 76.562 (66.163)
Test: [ 70/164]	Loss 0.7721 (0.9231)	Accuracy 71.094 (67.265)
Test: [ 80/164]	Loss 0.8997 (0.8887)	Accuracy 69.531 (68.586)
Test: [ 90/164]	Loss 0.9053 (0.8904)	Accuracy 67.969 (68.604)
Test: [100/164]	Loss 0.1445 (0.8616)	Accuracy 96.875 (69.748)
Test: [110/164]	Loss 0.4287 (0.8265)	Accuracy 89.062 (71.178)
Test: [120/164]	Loss 0.9907 (0.8053)	Accuracy 75.000 (72.127)
Test: [130/164]	Loss 0.5010 (0.7798)	Accuracy 87.500 (73.241)
Test: [140/164]	Loss 0.7386 (0.7638)	Accuracy 80.469 (73.908)
Test: [150/164]	Loss 0.9099 (0.7672)	Accuracy 65.625 (73.779)
Test: [160/164]	Loss 1.4476 (0.7912)	Accuracy 51.562 (72.850)
 * Accuracy 72.755
Current best accuracy: 73.99342346191406
131.37796020507812
Current learning rate: 0.05
Epoch: [68][  0/383]	Loss 0.0807 (0.0807)	Accuracy 82.031 (82.031)
Epoch: [68][ 10/383]	Loss 0.0958 (0.0900)	Accuracy 78.906 (78.480)
Epoch: [68][ 20/383]	Loss 0.1109 (0.0950)	Accuracy 77.344 (76.935)
Epoch: [68][ 30/383]	Loss 0.0853 (0.0941)	Accuracy 78.906 (76.789)
Epoch: [68][ 40/383]	Loss 0.0909 (0.0935)	Accuracy 77.344 (77.058)
Epoch: [68][ 50/383]	Loss 0.1140 (0.0946)	Accuracy 69.531 (76.685)
Epoch: [68][ 60/383]	Loss 0.1146 (0.0944)	Accuracy 70.312 (76.588)
Epoch: [68][ 70/383]	Loss 0.0916 (0.0940)	Accuracy 75.781 (76.585)
Epoch: [68][ 80/383]	Loss 0.0932 (0.0936)	Accuracy 78.125 (76.669)
Epoch: [68][ 90/383]	Loss 0.0809 (0.0937)	Accuracy 79.688 (76.623)
Epoch: [68][100/383]	Loss 0.0989 (0.0938)	Accuracy 72.656 (76.601)
Epoch: [68][110/383]	Loss 0.0884 (0.0936)	Accuracy 78.906 (76.527)
Epoch: [68][120/383]	Loss 0.0811 (0.0939)	Accuracy 75.781 (76.311)
Epoch: [68][130/383]	Loss 0.0996 (0.0932)	Accuracy 71.094 (76.580)
Epoch: [68][140/383]	Loss 0.0992 (0.0933)	Accuracy 71.094 (76.513)
Epoch: [68][150/383]	Loss 0.0911 (0.0932)	Accuracy 82.031 (76.614)
Epoch: [68][160/383]	Loss 0.0961 (0.0935)	Accuracy 76.562 (76.592)
Epoch: [68][170/383]	Loss 0.1027 (0.0939)	Accuracy 67.969 (76.425)
Epoch: [68][180/383]	Loss 0.0873 (0.0942)	Accuracy 76.562 (76.299)
Epoch: [68][190/383]	Loss 0.0871 (0.0945)	Accuracy 78.906 (76.137)
Epoch: [68][200/383]	Loss 0.0837 (0.0947)	Accuracy 80.469 (76.065)
Epoch: [68][210/383]	Loss 0.1097 (0.0948)	Accuracy 74.219 (76.026)
Epoch: [68][220/383]	Loss 0.1088 (0.0951)	Accuracy 71.094 (75.976)
Epoch: [68][230/383]	Loss 0.0858 (0.0951)	Accuracy 77.344 (75.913)
Epoch: [68][240/383]	Loss 0.1035 (0.0955)	Accuracy 74.219 (75.823)
Epoch: [68][250/383]	Loss 0.1101 (0.0956)	Accuracy 74.219 (75.772)
Epoch: [68][260/383]	Loss 0.1042 (0.0956)	Accuracy 71.875 (75.718)
Epoch: [68][270/383]	Loss 0.0782 (0.0956)	Accuracy 83.594 (75.790)
Epoch: [68][280/383]	Loss 0.1057 (0.0958)	Accuracy 71.094 (75.740)
Epoch: [68][290/383]	Loss 0.0873 (0.0958)	Accuracy 78.125 (75.725)
Epoch: [68][300/383]	Loss 0.0893 (0.0956)	Accuracy 76.562 (75.766)
Epoch: [68][310/383]	Loss 0.0822 (0.0958)	Accuracy 81.250 (75.691)
Epoch: [68][320/383]	Loss 0.1038 (0.0959)	Accuracy 74.219 (75.647)
Epoch: [68][330/383]	Loss 0.1124 (0.0960)	Accuracy 71.875 (75.597)
Epoch: [68][340/383]	Loss 0.0988 (0.0962)	Accuracy 71.875 (75.520)
Epoch: [68][350/383]	Loss 0.1111 (0.0963)	Accuracy 71.094 (75.481)
Epoch: [68][360/383]	Loss 0.0764 (0.0964)	Accuracy 83.594 (75.480)
Epoch: [68][370/383]	Loss 0.0825 (0.0963)	Accuracy 79.688 (75.505)
Epoch: [68][380/383]	Loss 0.0916 (0.0964)	Accuracy 75.781 (75.500)
Test: [  0/164]	Loss 1.7596 (1.7596)	Accuracy 37.500 (37.500)
Test: [ 10/164]	Loss 0.6945 (1.2452)	Accuracy 73.438 (55.043)
Test: [ 20/164]	Loss 1.6748 (1.2332)	Accuracy 37.500 (55.990)
Test: [ 30/164]	Loss 0.6575 (1.1252)	Accuracy 72.656 (60.232)
Test: [ 40/164]	Loss 0.6180 (0.9936)	Accuracy 78.906 (65.111)
Test: [ 50/164]	Loss 0.6305 (0.9285)	Accuracy 81.250 (67.923)
Test: [ 60/164]	Loss 0.6805 (0.9003)	Accuracy 79.688 (69.275)
Test: [ 70/164]	Loss 1.0301 (0.9021)	Accuracy 64.062 (69.564)
Test: [ 80/164]	Loss 1.1224 (0.9109)	Accuracy 61.719 (69.088)
Test: [ 90/164]	Loss 1.1415 (0.9331)	Accuracy 54.688 (68.063)
Test: [100/164]	Loss 0.8296 (0.9118)	Accuracy 64.844 (68.642)
Test: [110/164]	Loss 0.5922 (0.8756)	Accuracy 78.906 (69.932)
Test: [120/164]	Loss 0.4739 (0.8424)	Accuracy 82.031 (71.184)
Test: [130/164]	Loss 0.3819 (0.8215)	Accuracy 90.625 (72.084)
Test: [140/164]	Loss 1.0547 (0.8161)	Accuracy 69.531 (72.357)
Test: [150/164]	Loss 1.3413 (0.8387)	Accuracy 52.344 (71.585)
Test: [160/164]	Loss 1.5647 (0.8630)	Accuracy 49.219 (70.715)
 * Accuracy 70.634
Current best accuracy: 73.99342346191406
131.0914351940155
Current learning rate: 0.05
Epoch: [69][  0/383]	Loss 0.0869 (0.0869)	Accuracy 78.906 (78.906)
Epoch: [69][ 10/383]	Loss 0.0897 (0.0892)	Accuracy 82.031 (77.628)
Epoch: [69][ 20/383]	Loss 0.0895 (0.0895)	Accuracy 75.781 (77.269)
Epoch: [69][ 30/383]	Loss 0.0960 (0.0896)	Accuracy 78.906 (77.369)
Epoch: [69][ 40/383]	Loss 0.0935 (0.0902)	Accuracy 76.562 (76.944)
Epoch: [69][ 50/383]	Loss 0.0927 (0.0910)	Accuracy 77.344 (76.915)
Epoch: [69][ 60/383]	Loss 0.0910 (0.0906)	Accuracy 75.781 (77.126)
Epoch: [69][ 70/383]	Loss 0.1111 (0.0912)	Accuracy 75.781 (76.948)
Epoch: [69][ 80/383]	Loss 0.0992 (0.0914)	Accuracy 75.781 (76.765)
Epoch: [69][ 90/383]	Loss 0.1026 (0.0918)	Accuracy 80.469 (76.700)
Epoch: [69][100/383]	Loss 0.1073 (0.0924)	Accuracy 71.094 (76.408)
Epoch: [69][110/383]	Loss 0.0812 (0.0924)	Accuracy 78.906 (76.492)
Epoch: [69][120/383]	Loss 0.0919 (0.0926)	Accuracy 77.344 (76.375)
Epoch: [69][130/383]	Loss 0.0945 (0.0927)	Accuracy 78.906 (76.318)
Epoch: [69][140/383]	Loss 0.1044 (0.0930)	Accuracy 71.094 (76.230)
Epoch: [69][150/383]	Loss 0.0999 (0.0928)	Accuracy 78.125 (76.454)
Epoch: [69][160/383]	Loss 0.0915 (0.0926)	Accuracy 78.906 (76.446)
Epoch: [69][170/383]	Loss 0.0961 (0.0927)	Accuracy 75.781 (76.462)
Epoch: [69][180/383]	Loss 0.0893 (0.0928)	Accuracy 79.688 (76.433)
Epoch: [69][190/383]	Loss 0.0758 (0.0928)	Accuracy 80.469 (76.399)
Epoch: [69][200/383]	Loss 0.0842 (0.0928)	Accuracy 73.438 (76.380)
Epoch: [69][210/383]	Loss 0.0876 (0.0929)	Accuracy 78.125 (76.396)
Epoch: [69][220/383]	Loss 0.0782 (0.0931)	Accuracy 78.906 (76.354)
